episode_id,code,signal_type,date,last_trigger_date,consecutive_confirmations,end_date,end_reason,evidence_level,session_ordinal_in_week,planned_sessions_this_week,monthly_completed_state,monthly_provisional_state,monthly_state_changed_this_month,week_realized_pct,t_eff,l_eff,eff_delta,volume_ratio_vs_prev_week,same_progress_return_delta_pct,cc_same_progress_return_delta_pct,same_progress_volume_ratio,planned_prorated_return_pct,planned_prorated_volume_ratio,early_week_evidence_strength,tuesday_recovery_ratio,prev_week_cc_pct,prev2_week_cc_pct,partial_week_cc_pct,momentum_context_positive,theory_stagnation_flag,week_completion,weekly_base_pattern,weekly_weekday_path,weekly_passed,weekly_eligibility_state,weekly_eligibility_reason,weekly_veto,r_today_pct,r_yesterday_pct,return_acceleration_pct,volume_ratio_vs_prev,activity_state,atr14_prev,atr_normalized_move,sv_raw,sv_legacy,td_raw,td_legacy,cap_passed,sv_continuation,sv_rebound,acc_continuation,acc_rebound,weekly_daily_cell,pre_return_5_pct,dist_to_prior_ma5_pct,dist_to_prior_high5_pct,pre_return_10_pct,dist_to_prior_ma10_pct,dist_to_prior_high10_pct,pre_return_20_pct,dist_to_prior_ma20_pct,dist_to_prior_high20_pct,pre_return_60_pct,dist_to_prior_ma60_pct,dist_to_prior_high60_pct,prior_up_streak,today_overnight_pct,today_intraday_pct,today_close_position,today_upper_shadow_pct,signal_id,weekly_passed_out,sv_legacy_out,td_legacy_out,weekly_daily_cell_out,t_eff_out,eff_delta_out,weekday_path,matured_1,matured_2,matured_3,matured_5,matured_10,matured_15,matured_20,overnight_gap,fwd1,mfe1_full,mae1_full,fwd2,mfe2_full,mae2_full,fwd3,mfe3_full,mae3_full,fwd5,mfe5_full,mae5_full,fwd10,mfe10_full,mae10_full,fwd15,mfe15_full,mae15_full,fwd20,mfe20_full,mae20_full,next_day_open_to_close,next_day_high_vs_signal_close,next_day_low_vs_signal_close,peak3_return,peak3_session_offset,giveback_from_peak3,early3_up_then_flat,matured_week,next_week_sessions,next_week_open_gap,next_week_high,next_week_low,next_week_return,matured_week_remaining,week_remaining_return,week_remaining_high,week_remaining_sessions,half,result_1,path_1,result_2,path_2,result_3,path_3,result_5,path_5,result_10,path_10,result_15,path_15,result_20,path_20
000589_sv_legacy_4,000589,sv_legacy,2026-05-07,2026-05-07,1,2026-05-11,signal_inactive,L2,2,5,True,True,False,0.1988,0.6316,8.172,-7.5404,0.787,,,,,,,,10.307,0.0,0.1988,False,,0.4,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,0.5988,-0.3976,0.9964,0.6524,shrinking,0.1192857142857142,0.2515,True,True,False,False,True,False,True,False,True,0_1,9.8684,2.1898,-2.3256,9.8684,5.9714,-2.3256,7.0513,7.796,-2.3256,-2.7184,4.1538,-4.7259,0,0.3992,0.1988,0.5455,0.994,000589_2026-05-07,False,True,False,0_1,0.6316,-7.5404,midweek_partial,True,True,True,True,True,True,True,-0.0039682539682538,-0.0019841269841269,0.0039682539682539,-0.0099206349206348,-0.0019841269841269,0.0039682539682539,-0.0099206349206348,-0.0158730158730159,0.0039682539682539,-0.0198412698412697,-0.0357142857142857,0.0039682539682539,-0.0376984126984125,-0.0654761904761904,0.0039682539682539,-0.0753968253968253,-0.0694444444444444,0.0039682539682539,-0.0773809523809523,-0.0892857142857143,0.0039682539682539,-0.0972222222222222,0.0019920318725099,0.0039682539682539,-0.0099206349206348,0.0039682539682539,1,-0.0197628458498024,False,True,5.0,-0.0019841269841269,0.0039682539682539,-0.0615079365079364,-0.0515873015873015,False,-0.0019841269841269,0.0039682539682539,1.0,2026Q2,neutral,direct_failure,neutral,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure
000589_sv_legacy_5,000589,sv_legacy,2026-05-19,2026-05-19,1,2026-05-21,signal_inactive,L2,2,5,True,True,False,-0.2101,,,,,1.1816,0.764,0.9758,-0.5252,1.0077,0.4,0.6,-4.9702,0.0,-0.6276,False,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,0.8493,-1.4644,2.3137,0.6861,shrinking,0.1314285714285713,0.3043,True,True,False,False,True,False,True,False,True,u_1,-6.3618,-2.0215,-5.5666,-7.6471,-3.8072,-7.9457,2.8384,-1.1241,-7.9457,-8.3658,-1.3363,-10.2079,0,0.2123,0.6356,0.8889,0.2119,000589_2026-05-19,,True,False,u_1,,,tuesday_gate_failed,True,True,True,True,True,True,True,-0.0042105263157893,-0.0063157894736842,-0.0021052631578947,-0.0189473684210526,-0.0084210526315789,0.0147368421052631,-0.0189473684210526,-0.0021052631578947,0.0147368421052631,-0.0210526315789473,0.0042105263157896,0.0147368421052631,-0.0210526315789473,0.0021052631578946,0.0147368421052631,-0.0210526315789473,-0.0505263157894737,0.0147368421052631,-0.0652631578947368,-0.0610526315789473,0.0147368421052631,-0.0694736842105263,-0.0021141649048627,-0.0021052631578947,-0.0189473684210526,0.0147368421052631,0,-0.016597510373444,False,True,5.0,-0.0063157894736842,0.0105263157894737,-0.0210526315789473,-0.0105263157894736,False,-0.0021052631578947,0.0147368421052631,3.0,2026Q2,negative,direct_failure,negative,direct_failure,negative,direct_failure,positive,delayed_start,positive,delayed_start,negative,direct_failure,negative,direct_failure
000590_sv_legacy_1,000590,sv_legacy,2026-02-04,2026-02-04,1,2026-02-06,signal_inactive,L2,3,5,True,True,False,-0.7909,,,,,,,,,,,,-5.1651,1.8103,0.8036,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,1.4376,0.724,0.7136,0.9257,normal,0.2928571428571428,0.5463,True,True,True,True,True,True,False,True,False,0_1,-4.6272,0.5522,-4.7257,-4.7089,-1.7492,-5.523,-5.1959,-2.1452,-6.0732,-3.2174,-1.35,-7.7614,1,0.5391,0.8937,0.9545,0.0894,000590_2026-02-04,False,True,True,0_1,,,midweek_partial,True,True,True,True,True,True,True,0.0,0.0186005314437553,0.0221434898139947,0.0,0.04162976085031,0.0566873339238263,0.0,0.087688219663419,0.1000885739592558,0.0,0.1045172719220548,0.12488928255093,0.0,0.0930026572187776,0.12488928255093,0.0,0.0504871567759077,0.12488928255093,-0.0194862710363153,0.0779450841452611,0.12488928255093,-0.0194862710363153,0.0186005314437553,0.0221434898139947,0.0,0.1000885739592558,0,-0.0112721417069242,False,True,5.0,0.0513728963684676,0.12488928255093,0.0513728963684676,0.0992028343666961,False,0.04162976085031,0.0566873339238263,2.0,2026Q1,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation
000590_td_legacy_1,000590,td_legacy,2026-01-19,2026-01-19,1,2026-01-21,signal_inactive,L2,1,5,True,True,False,0.8569,3.5767,0.1721,3.4046,0.2396,1.6314,1.8112,1.3773,4.2845,1.1979,0.2,,0.2593,3.2114,1.4655,True,False,0.2,negative_to_positive,monday,True,eligible,legacy_negative_to_positive_monday,False,1.4655,1.3986,0.0669,1.2731,expanding,0.3021428571428573,0.5626,False,False,True,True,True,,,True,False,1_1,0.2593,2.1347,0.2555,3.479,1.5531,-1.9167,8.209,3.6502,-1.9167,0.6071,1.8489,-8.7597,1,0.6034,0.8569,0.375,2.1422,000590_2026-01-19,True,False,True,1_1,3.5767,3.4046,monday,True,True,True,True,True,True,True,0.0008496176720476,-0.0076465590484281,0.004248088360238,-0.0152931180968564,-0.0025488530161427,0.010195412064571,-0.0152931180968564,0.0050977060322854,0.010195412064571,-0.0152931180968564,-0.0042480883602378,0.0152931180968565,-0.0152931180968564,-0.0611724723874255,0.0152931180968565,-0.0620220900594731,0.0433305012744267,0.0552251486830925,-0.0696686491079012,0.0730671197960919,0.0790144435004249,-0.0696686491079012,-0.0084889643463497,0.004248088360238,-0.0152931180968564,0.010195412064571,0,-0.0050462573591253,False,True,5.0,0.0033984706881904,0.0067969413763806,-0.0560747663551401,-0.0484282073067118,False,0.0033984706881904,0.0152931180968565,4.0,2026Q1,negative,direct_failure,negative,direct_failure,positive,delayed_start,negative,direct_failure,negative,direct_failure,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery
000590_td_legacy_2,000590,td_legacy,2026-02-04,2026-02-06,2,2026-02-10,signal_inactive,L2,3,5,True,True,False,-0.7909,,,,,,,,,,,,-5.1651,1.8103,0.8036,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,1.4376,0.724,0.7136,0.9257,normal,0.2928571428571428,0.5463,True,True,True,True,True,True,False,True,False,0_1,-4.6272,0.5522,-4.7257,-4.7089,-1.7492,-5.523,-5.1959,-2.1452,-6.0732,-3.2174,-1.35,-7.7614,1,0.5391,0.8937,0.9545,0.0894,000590_2026-02-04,False,True,True,0_1,,,midweek_partial,True,True,True,True,True,True,True,0.0,0.0186005314437553,0.0221434898139947,0.0,0.04162976085031,0.0566873339238263,0.0,0.087688219663419,0.1000885739592558,0.0,0.1045172719220548,0.12488928255093,0.0,0.0930026572187776,0.12488928255093,0.0,0.0504871567759077,0.12488928255093,-0.0194862710363153,0.0779450841452611,0.12488928255093,-0.0194862710363153,0.0186005314437553,0.0221434898139947,0.0,0.1000885739592558,0,-0.0112721417069242,False,True,5.0,0.0513728963684676,0.12488928255093,0.0513728963684676,0.0992028343666961,False,0.04162976085031,0.0566873339238263,2.0,2026Q1,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation
000590_td_legacy_3,000590,td_legacy,2026-02-24,2026-02-24,1,2026-02-26,signal_inactive,L2,1,5,True,True,False,1.2831,,,,,,,,,,,,5.5272,5.0,1.7728,True,False,0.2,double_positive_efficiency_improved,tuesday_A,True,eligible,legacy_double_positive_efficiency_improved_tuesday_A,False,1.7728,-0.0805,1.8533,1.1087,expanding,0.3535714285714283,0.6222,False,False,True,True,True,,,False,True,1_1,5.5272,1.9041,-0.5512,10.8036,6.4027,-0.5512,6.9828,7.5443,-0.5512,6.4322,10.059,-0.5512,0,0.4835,1.2831,0.7407,0.5613,000590_2026-02-24,True,False,True,1_1,,,tuesday_A,True,True,True,True,True,True,True,0.0,-0.0205859065716548,0.0039588281868565,-0.0237529691211402,-0.0229612034837688,0.0039588281868565,-0.0300870942201109,-0.0340459224069674,0.0039588281868565,-0.0427553444180522,-0.1060965954077592,0.0039588281868565,-0.1084718923198734,-0.0229612034837688,0.0039588281868565,-0.1235154394299288,-0.041963578780681,0.0039588281868565,-0.1235154394299288,-0.0712589073634204,0.0039588281868565,-0.1235154394299288,-0.0205859065716548,0.0039588281868565,-0.0237529691211402,0.0039588281868565,1,-0.0378548895899052,False,True,5.0,-0.041963578780681,-0.0182106096595408,-0.1235154394299288,-0.0229612034837688,False,-0.0340459224069674,0.0039588281868565,3.0,2026Q1,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure
000591_sv_legacy_1,000591,sv_legacy,2026-02-02,2026-02-02,1,2026-02-04,signal_inactive,L2,1,5,False,True,True,1.6886,11.7309,8.3618,3.3691,0.1439,6.2961,2.6886,0.4096,8.4428,0.7197,0.2,,-5.6239,12.8968,0.9311,False,False,0.2,negative_to_positive,monday,True,eligible,legacy_negative_to_positive_monday,False,0.9311,-3.0686,3.9997,0.9745,normal,0.2878571428571428,0.1737,True,True,False,False,True,False,True,False,True,1_1,-5.6239,-2.693,-9.3645,6.5476,0.4262,-9.3645,20.9459,7.2736,-9.3645,11.4108,14.6524,-9.3645,0,-0.7449,1.6886,0.3448,3.5647,000591_2026-02-02,True,True,False,1_1,11.7309,3.3691,monday,True,True,True,True,True,True,True,0.0184501845018452,0.0405904059040589,0.047970479704797,0.0166051660516604,0.0571955719557195,0.0608856088560885,0.0166051660516604,0.0018450184501843,0.0608856088560885,0.0,0.0553505535055349,0.0940959409594095,-0.0184501845018449,0.0202952029520295,0.0940959409594095,-0.0184501845018449,0.0442804428044281,0.0940959409594095,-0.0184501845018449,0.1605166051660516,0.2177121771217713,-0.0184501845018449,0.0217391304347824,0.047970479704797,0.0166051660516604,0.0608856088560885,0,-0.0556521739130435,True,True,5.0,0.0405904059040589,0.0940959409594095,0.0018450184501843,0.0055350553505535,False,0.0258302583025831,0.0608856088560885,4.0,2026Q1,positive,immediate_continuation,positive,immediate_continuation,neutral,spike_then_fade,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation
000591_sv_legacy_2,000591,sv_legacy,2026-02-06,2026-02-06,1,2026-02-10,signal_inactive,L2,5,5,False,True,True,4.3152,5.9984,8.3618,-2.3634,0.7194,,,,,,,,-5.6239,12.8968,3.5382,False,,1.0,negative_to_positive,completed_week,True,eligible,legacy_negative_to_positive_completed_week,False,2.3941,-5.2356,7.6297,0.8789,shrinking,0.2771428571428571,0.4691,True,True,False,False,True,False,True,False,True,1_1,-1.9856,0.7611,-3.3043,5.029,-0.2869,-7.0234,20.3991,5.7537,-7.0234,10.5906,16.4804,-7.0234,0,-1.2891,3.7313,0.7742,1.306,000591_2026-02-06,True,True,False,1_1,5.9984,-2.3634,completed_week,True,True,True,True,True,True,True,0.014388489208633,0.028776978417266,0.0665467625899278,0.014388489208633,0.0035971223021582,0.0665467625899278,0.0,0.0053956834532373,0.0665467625899278,0.0,-0.0197841726618706,0.0665467625899278,-0.0233812949640289,0.0413669064748201,0.0665467625899278,-0.0233812949640289,0.1510791366906474,0.1636690647482013,-0.0233812949640289,0.0773381294964028,0.2230215827338129,-0.0233812949640289,0.0141843971631205,0.0665467625899278,0.014388489208633,0.0665467625899278,1,-0.057335581787521,True,True,5.0,0.014388489208633,0.0665467625899278,-0.0233812949640289,-0.0197841726618706,False,,,,2026Q1,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,negative,spike_then_fade,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation
000591_sv_legacy_3,000591,sv_legacy,2026-02-12,2026-02-24,2,2026-02-26,signal_inactive,L2,4,5,False,True,True,0.0,,,,,,,,,,,,3.5382,-5.6239,1.4388,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,0.8945,0.1792,0.7152,0.7712,shrinking,0.305,0.1639,True,True,False,False,True,True,False,True,False,0_1,-2.4433,1.1478,-4.8904,-0.5338,1.4754,-4.8904,10.4743,3.7051,-5.6856,16.2162,16.8993,-5.6856,1,0.1789,0.7143,0.8667,0.3571,000591_2026-02-12,False,True,False,0_1,,,midweek_partial,True,True,True,True,True,True,True,-0.0106382978723403,-0.0336879432624113,-0.0088652482269503,-0.0372340425531915,-0.0195035460992907,-0.0088652482269503,-0.0372340425531915,0.0035460992907803,0.0159574468085108,-0.0372340425531915,0.0336879432624113,0.0354609929078013,-0.0372340425531915,0.1081560283687943,0.1329787234042554,-0.0372340425531915,0.1099290780141843,0.2056737588652482,-0.0372340425531915,0.0851063829787235,0.2056737588652482,-0.0372340425531915,-0.0232974910394264,-0.0088652482269503,-0.0372340425531915,0.0159574468085108,0,-0.0122164048865619,False,False,,,,,,False,-0.0336879432624113,-0.0088652482269503,1.0,2026Q1,negative,direct_failure,negative,direct_failure,positive,delayed_start,positive,delayed_start,positive,delayed_start,positive,delayed_start,positive,delayed_start
000591_sv_legacy_4,000591,sv_legacy,2026-04-01,2026-04-01,1,2026-04-03,signal_inactive,L2,3,5,True,True,False,-7.3333,,,,,,,,,,,,-0.4902,-2.2364,-8.7028,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,1.4599,-5.1903,6.6502,0.5421,shrinking,0.3728571428571428,0.2146,True,True,False,False,True,False,True,False,True,0_1,-11.1831,-6.9612,-15.5015,-10.4575,-7.2715,-15.5015,-3.1802,-9.1948,-18.2353,21.7778,0.6912,-18.2353,0,2.1898,-0.7143,0.4615,0.5357,000591_2026-04-01,False,True,False,0_1,,,midweek_partial,True,True,True,True,True,True,True,0.0,-0.0323741007194245,0.0089928057553956,-0.0431654676258993,-0.0647482014388489,0.0089928057553956,-0.066546762589928,-0.0539568345323742,0.0089928057553956,-0.0683453237410073,-0.0557553956834533,0.0089928057553956,-0.0683453237410073,-0.0413669064748202,0.0089928057553956,-0.0719424460431655,0.0233812949640288,0.0251798561151077,-0.0719424460431655,-0.1025179856115108,0.0251798561151077,-0.1079136690647483,-0.0323741007194245,0.0089928057553956,-0.0431654676258993,0.0089928057553956,1,-0.0623885918003566,False,True,4.0,-0.0647482014388489,-0.0269784172661871,-0.0683453237410073,-0.0611510791366908,False,-0.0647482014388489,0.0089928057553956,2.0,2026Q2,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,positive,deep_drawdown_recovery,negative,direct_failure
000591_sv_legacy_5,000591,sv_legacy,2026-05-15,2026-05-15,1,2026-05-19,signal_inactive,L2,5,5,False,True,True,13.3962,2.7753,5.5888,-2.8135,4.827,,,,,,,,6.012,-6.0264,13.6106,False,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,3.0875,-5.2033,8.2907,0.7493,shrinking,0.2449999999999998,0.7347,True,True,False,False,True,False,True,False,True,0_1,10.8365,5.661,-4.9051,12.5483,10.9675,-4.9051,9.5865,11.1831,-4.9051,7.3665,5.8161,-11.6176,0,1.7153,1.3491,0.6897,1.5177,000591_2026-05-15,False,True,False,0_1,2.7753,-2.8135,completed_week,True,True,True,True,True,True,True,-0.0183028286189682,-0.0149750415973377,0.0033277870216306,-0.0349417637271214,0.016638935108153,0.0266222961730449,-0.0432612312811979,-0.0399334442595672,0.0266222961730449,-0.0432612312811979,-0.0316139767054908,0.0266222961730449,-0.0582362728785357,0.0099833610648918,0.08153078202995,-0.0582362728785357,-0.124792013311148,0.08153078202995,-0.1281198003327786,-0.1564059900166389,0.08153078202995,-0.1730449251247919,0.0033898305084745,0.0033277870216306,-0.0349417637271214,0.0266222961730449,0,-0.0648298217179902,False,True,5.0,-0.0183028286189682,0.0266222961730449,-0.0582362728785357,-0.0316139767054908,False,,,,2026Q2,negative,direct_failure,positive,deep_drawdown_recovery,negative,direct_failure,negative,direct_failure,positive,deep_drawdown_recovery,negative,spike_then_fade,negative,spike_then_fade
000591_sv_legacy_6,000591,sv_legacy,2026-06-04,2026-06-04,1,2026-07-01,signal_inactive,L2,4,5,True,True,False,-7.4503,,,,,,,,,,,,4.2955,-3.1614,-7.9077,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,0.5396,-2.2847,2.8243,0.715,shrinking,0.3121428571428571,0.0961,True,True,False,False,True,False,True,False,True,0_1,-7.4875,-4.4118,-14.0,-3.6395,-5.0289,-14.0,7.5435,-3.9271,-14.0,-8.402,-2.483,-17.7941,0,-1.0791,1.6364,0.6296,1.8182,000591_2026-06-04,False,True,False,0_1,,,midweek_partial,True,True,True,True,True,True,True,-0.0125223613595705,-0.0590339892665474,0.0071556350626118,-0.0626118067978532,-0.0948121645796062,0.0071556350626118,-0.1001788908765651,-0.0626118067978532,0.0071556350626118,-0.1019677996422181,-0.1055456171735241,0.0071556350626118,-0.110912343470483,-0.1466905187835419,0.0071556350626118,-0.1502683363148479,-0.1842576028622539,0.0071556350626118,-0.2057245080500893,-0.1878354203935599,0.0071556350626118,-0.2057245080500893,-0.0471014492753624,0.0071556350626118,-0.0626118067978532,0.0071556350626118,1,-0.0692717584369448,False,True,5.0,-0.0805008944543829,-0.0608228980322003,-0.110912343470483,-0.0930232558139534,False,-0.0590339892665474,0.0071556350626118,1.0,2026Q2,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure
000591_sv_legacy_7,000591,sv_legacy,2026-07-27,2026-07-27,1,2026-07-29,signal_inactive,L2,1,5,False,True,True,1.8265,16.3107,0.2273,16.0834,0.112,-2.0372,-1.7991,0.3996,9.1324,0.5599,0.2,,-0.6787,3.5129,1.5945,False,False,0.2,negative_to_positive,monday,True,eligible,legacy_negative_to_positive_monday,False,1.5945,-4.1485,5.743,0.7082,shrinking,0.1342857142857144,0.5213,True,True,False,False,True,False,True,False,True,1_1,-0.6787,-0.9329,-2.8322,2.8103,1.6177,-2.8322,-3.7281,0.8822,-5.7082,-15.251,-12.1644,-31.3846,0,-0.2278,1.8265,0.9167,0.2283,000591_2026-07-27,True,True,False,1_1,16.3107,16.0834,monday,True,True,True,True,True,True,True,0.0,-0.0089686098654708,0.0,-0.015695067264574,0.0134529147982063,0.0179372197309417,-0.015695067264574,0.0156950672645741,0.0224215246636771,-0.015695067264574,0.0336322869955156,0.0336322869955156,-0.015695067264574,0.0044843049327354,0.0403587443946187,-0.015695067264574,-0.0201793721973093,0.0403587443946187,-0.0403587443946187,-0.047085201793722,0.0403587443946187,-0.0582959641255604,-0.0089686098654708,0.0,-0.015695067264574,0.0224215246636771,0,-0.0065789473684211,False,True,5.0,0.0112107623318384,0.0403587443946187,-0.0134529147982062,-0.0022421524663677,False,0.0156950672645741,0.0269058295964126,4.0,2026Q3,negative,direct_failure,positive,delayed_start,positive,delayed_start,positive,delayed_start,positive,delayed_start,negative,spike_then_fade,negative,spike_then_fade
000591_td_legacy_1,000591,td_legacy,2026-03-20,2026-03-20,1,2026-03-24,signal_inactive,L2,5,5,True,True,False,-2.8571,4.5343,0.9677,3.5666,0.6301,,,,,,,,0.16,7.2041,-2.2364,True,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,1.3245,0.3322,0.9923,1.493,expanding,0.3649999999999999,0.2192,False,False,True,True,True,,,True,False,0_1,-9.4453,0.5587,-7.6923,-0.4942,-2.3768,-10.0,8.0501,2.2129,-10.0,35.123,15.0448,-10.0,1,-0.4967,1.8303,0.3,4.6589,000591_2026-03-20,False,False,True,0_1,4.5343,3.5666,completed_week,True,True,True,True,True,True,True,-0.0196078431372549,-0.0637254901960784,0.0,-0.0702614379084967,0.0081699346405228,0.0081699346405228,-0.0718954248366013,0.0441176470588235,0.0751633986928104,-0.0718954248366013,-0.0049019607843138,0.0751633986928104,-0.0718954248366013,-0.1503267973856209,0.0751633986928104,-0.1519607843137254,-0.130718954248366,0.0751633986928104,-0.1568627450980392,-0.119281045751634,0.0751633986928104,-0.1568627450980392,-0.0449999999999999,0.0,-0.0702614379084967,0.0751633986928104,0,-0.0288753799392096,False,True,5.0,-0.0196078431372549,0.0751633986928104,-0.0718954248366013,-0.0049019607843138,False,,,,2026Q1,negative,direct_failure,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery,negative,spike_then_fade,negative,spike_then_fade,negative,spike_then_fade,negative,spike_then_fade
000591_td_legacy_2,000591,td_legacy,2026-04-08,2026-04-08,1,2026-04-10,signal_inactive,L2,2,5,True,True,False,3.4615,12.3765,13.3333,-0.9568,0.6992,,,,,,,,-14.6141,-0.4902,3.4615,False,,0.4,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,2.2814,1.1538,1.1275,1.6731,expanding,0.3214285714285713,0.3733,False,False,True,True,True,,,True,False,1_1,-8.9965,0.0744,-7.2414,-8.2024,-6.3534,-18.2371,-17.8125,-9.8374,-20.8824,18.4685,-3.5756,-20.8824,1,1.711,0.5607,0.5714,0.5607,000591_2026-04-08,True,False,True,1_1,12.3765,-0.9568,midweek_partial,True,True,True,True,True,True,True,-0.0074349442379182,-0.0241635687732342,-0.0055762081784385,-0.0278810408921932,-0.0297397769516728,-0.0055762081784385,-0.0297397769516728,-0.0111524163568772,-0.0055762081784385,-0.04089219330855,-0.0148698884758364,0.0055762081784387,-0.04089219330855,0.0223048327137547,0.0483271375464684,-0.04089219330855,-0.0446096654275093,0.0594795539033456,-0.0594795539033455,-0.0111524163568772,0.0594795539033456,-0.0780669144981413,-0.0168539325842695,-0.0055762081784385,-0.0278810408921932,-0.0055762081784385,1,-0.005607476635514,False,True,5.0,-0.037174721189591,0.0055762081784387,-0.04089219330855,-0.0074349442379182,False,-0.0297397769516728,-0.0055762081784385,2.0,2026Q2,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,positive,deep_drawdown_recovery,negative,spike_then_fade,negative,spike_then_fade
000591_td_legacy_3,000591,td_legacy,2026-04-20,2026-04-20,1,2026-04-22,signal_inactive,L2,1,5,True,True,False,0.9363,4.4627,3.0888,1.3739,0.2098,-1.7664,-0.9794,0.9537,4.6816,1.0491,0.2,,2.2989,0.3846,0.9363,True,False,0.2,double_positive_efficiency_improved,monday,True,eligible,legacy_double_positive_efficiency_improved_monday,False,0.9363,0.1876,0.7487,1.0447,normal,0.1807142857142857,0.2767,False,False,True,True,True,,,True,False,1_1,2.2989,1.2017,-0.3697,-0.7435,1.8134,-0.3697,-11.5894,-3.5606,-18.0851,5.5336,-4.9662,-20.7353,2,0.0,0.9363,0.8,0.3745,000591_2026-04-20,True,False,True,1_1,4.4627,1.3739,monday,True,True,True,True,True,True,True,0.0037105751391466,0.0333951762523192,0.0463821892393321,0.0,0.0204081632653061,0.0463821892393321,0.0,0.0556586270871986,0.0575139146567718,0.0,-0.0389610389610389,0.0575139146567718,-0.0426716141001854,-0.0241187384044526,0.0575139146567718,-0.0797773654916511,0.0816326530612245,0.1725417439703156,-0.0797773654916511,0.0853432282003712,0.1725417439703156,-0.0797773654916511,0.0295748613678372,0.0463821892393321,0.0,0.0575139146567718,0,-0.0017543859649122,False,True,4.0,-0.0241187384044526,-0.0222634508348792,-0.0797773654916511,-0.0742115027829312,False,-0.014842300556586,0.0575139146567718,4.0,2026Q2,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,negative,spike_then_fade,negative,spike_then_fade,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery
000591_td_legacy_4,000591,td_legacy,2026-05-19,2026-05-19,1,2026-05-21,signal_inactive,L2,2,5,False,True,True,3.5593,,,,,-6.818,-8.9221,1.1998,8.8983,0.7005,0.4,,13.6106,6.012,1.6639,True,False,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,3.2095,-1.4975,4.707,1.2269,expanding,0.2607142857142856,0.7288,False,False,True,True,True,,,False,True,u_1,11.2782,2.6546,-3.3228,15.1751,9.5178,-3.3228,11.6981,11.7002,-3.3228,3.4965,7.3719,-10.1471,0,-0.8446,4.0886,0.8571,1.0221,000591_2026-05-19,,False,True,u_1,,,tuesday_gate_failed,True,True,True,True,True,True,True,-0.0130932896890343,-0.0556464811783961,-0.011456628477905,-0.0589198036006547,-0.0425531914893616,0.0065466448445172,-0.0589198036006547,-0.0474631751227495,0.0065466448445172,-0.0736497545008183,-0.0343698854337152,0.0065466448445172,-0.0736497545008183,-0.0687397708674304,0.0638297872340425,-0.0801963993453355,-0.1423895253682487,0.0638297872340425,-0.1783960720130932,-0.1653027823240589,0.0638297872340425,-0.1865793780687398,-0.0431177446102818,-0.011456628477905,-0.0589198036006547,0.0065466448445172,0,-0.0536585365853659,False,True,5.0,-0.0425531914893616,0.0638297872340425,-0.0589198036006547,-0.0065466448445171,False,-0.0474631751227495,0.0065466448445172,3.0,2026Q2,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,spike_then_fade,negative,spike_then_fade,negative,spike_then_fade
