code,date,weekday,regime,trend,label,mom_origin,fwd5,fwd10,fwd20,mae10,mfe10,half
600081,2025-07-08,1,bull,none,pullback_holds,current_week,0.004583651642475317,0.027501909854851014,0.0,-0.009167303284950301,0.0488922841864019,2025H2
600081,2025-07-09,2,bull,none,pullback_holds,current_week,0.009976976208748933,0.012279355333844943,0.01304681504221028,-0.004604758250191909,0.053722179585571794,2025H2
600081,2025-07-10,3,bull,none,pullback_holds,current_week,0.01834862385321112,0.013761467889908285,0.0,-0.00840978593272168,0.04969418960244654,2025H2
600081,2025-07-11,4,bull,none,pullback_holds,current_week,0.009916094584286883,0.016781083142639153,-0.0007627765064835978,-0.010678871090770259,0.04729214340198329,2025H2
600081,2025-07-14,0,bull,none,two_day_acceleration,current_week,0.009826152683295453,-0.0007558578987150177,0.035525321239606944,-0.019652305366591016,0.037792894935752,2025H2
600081,2025-07-15,1,bull,none,pullback_holds,current_week,0.02515243902439024,-0.007621951219512257,0.056402439024390016,-0.02286585365853666,0.04649390243902429,2025H2
600081,2025-07-16,2,bull,none,pullback_holds,current_week,-0.0007575757575758457,-0.025000000000000022,0.04621212121212115,-0.03181818181818186,0.04015151515151505,2025H2
600081,2025-07-17,3,bull,none,two_day_acceleration,current_week,-0.005251312828207122,-0.04201050262565642,0.009002250562640812,-0.04426106526631657,0.030007501875468856,2025H2
600081,2025-07-18,4,bull,none,pullback_holds,current_week,0.009848484848484773,-0.027272727272727337,0.04621212121212115,-0.034848484848484906,0.04015151515151505,2025H2
600081,2025-07-24,3,bull,none,pullback_holds,current_week,-0.03840361445783147,-0.015060240963855498,0.07530120481927716,-0.04292168674698793,0.012801204819277157,2025H2
600081,2025-07-25,4,bull,none,pullback_holds,current_week,-0.04321907600596131,-0.023845007451564815,0.0842026825633384,-0.05290611028315939,0.0022354694485842153,2025H2
600081,2025-08-07,3,bull,none,pullback_holds,current_week,0.02828746177370034,0.09174311926605516,0.001529051987767538,-0.009938837920489219,0.09633027522935778,2025H2
600081,2025-08-08,4,bull,none,pullback_holds,current_week,0.028294862248696928,0.08339538346984376,0.007446016381236209,-0.013402829486224843,0.10945644080416983,2025H2
600081,2025-08-15,4,bull,none,shrinking_volume_acceleration,current_week,0.05972323379461031,0.0036416605972324767,-0.03350327749453752,-0.031318281136198056,0.09031318281136191,2025H2
600081,2025-08-20,2,bull,none,two_day_acceleration,current_week,-0.02970297029702973,-0.03111739745403108,-0.03394625176803401,-0.060113154172560135,0.05869872701555878,2025H2
600081,2025-08-22,4,bull,none,two_day_acceleration,current_week,-0.06576271186440674,-0.08271186440677958,-0.1098305084745762,-0.12542372881355934,0.014915254237288122,2025H2
600081,2025-09-16,1,bull,none,pullback_holds,current_week,0.0007418397626113293,-0.04080118694362023,-0.0741839762611276,-0.07715133531157281,0.034866468842730036,2025H2
600081,2025-09-17,2,bull,macd_stabilizing,pullback_holds,current_week,-0.03657644476956845,-0.06291148500365762,-0.08412582297000737,-0.08997805413313831,0.02048280907095834,2025H2
600081,2025-09-18,3,mid,none,pullback_holds,current_week,-0.04104477611940305,-0.04179104477611939,-0.06194029850746274,-0.07164179104477619,0.018656716417910557,2025H2
600081,2025-10-27,0,bull,none,pullback_holds,current_week,-0.0031746031746030523,-0.004761904761904634,-0.033333333333333326,-0.022222222222222143,0.014285714285714457,2025H2
600081,2025-10-28,1,bull,none,pullback_holds,current_week,-0.01500789889415477,-0.007898894154818259,-0.041074249605055235,-0.026856240126382325,0.0007898894154818592,2025H2
002365,2023-03-15,2,mid,ma_bull,shrinking_volume_acceleration,current_week,-0.014693171996542742,0.0,-0.050129645635263564,-0.03889369057908376,0.023336214347450257,2023H1
002365,2023-03-16,3,mid,ma_bull,pullback_holds,current_week,-0.030874785591766707,-0.07461406518010283,-0.05231560891938247,-0.08576329331046317,0.014579759862778818,2023H1
002365,2025-08-05,1,bull,none,two_day_acceleration,current_week,0.01294820717131473,0.0229083665338643,-0.08665338645418341,-0.028386454183266907,0.13147410358565725,2025H2
002365,2025-08-07,3,bull,none,pullback_holds,current_week,0.10292633703329956,0.024217961654894093,-0.04238143289606455,-0.013622603430877844,0.14631685166498487,2025H2
